Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2020-01-28,2020,1,28,Tuesday,04,2020-04,81.08,82.3,80.93,81.66,2395000,81.66,0.01164522332991691,80.85357142857143,78.3254
2020-01-29,2020,1,29,Wednesday,04,2020-04,81.87,81.89,80.09,80.26,2602400,80.26,-0.01714427459092205,80.91357142857143,78.3938
2020-01-30,2020,1,30,Thursday,04,2020-04,79.59,81.05,79.58,80.94,2352700,80.94,0.008472468067239447,80.99428571428572,78.4512
2020-01-31,2020,1,31,Friday,04,2020-04,80.59,80.79,79.16,79.19,2863600,79.19,-0.021620953140776722,81.00785714285713,78.4712
2020-02-03,2020,2,3,Monday,05,2020-05,80.36,80.76,79.33,79.46,2873600,79.46,0.0034094789082268484,81.01214285714285,78.5172
2020-02-04,2020,2,4,Tuesday,05,2020-05,80.15,81.89,79.23,81.51,4597800,81.51,0.025799182926977915,81.13428571428571,78.5946
2020-02-05,2020,2,5,Wednesday,05,2020-05,81.96,82.71,81.75,81.79,2758800,81.79,0.003435146263754296,81.24285714285713,78.6764
2020-02-06,2020,2,6,Thursday,05,2020-05,82.13,83.08,82.0,82.77,2976200,82.77,0.0119818525072668,81.33785714285715,78.76
2020-02-07,2020,2,7,Friday,05,2020-05,83.37,85.79,82.26,85.44,6740600,85.44,0.03225813587807491,81.57285714285715,78.9088
2020-02-10,2020,2,10,Monday,06,2020-06,85.41,85.65,84.38,84.53,3423100,84.53,-0.010650791621096278,81.75142857142858,79.0304
2020-02-11,2020,2,11,Tuesday,06,2020-06,93.7,95.23,92.66,94.49,25874400,94.49,0.11782798093346325,82.60857142857142,79.34060000000001
2020-02-12,2020,2,12,Wednesday,06,2020-06,94.0,96.27,93.92,95.67,8915500,95.67,0.01248809749024482,83.57214285714285,79.68299999999999
2020-02-13,2020,2,13,Thursday,06,2020-06,95.12,96.15,94.8,95.14,5490500,95.14,-0.005539864005860484,84.5407142857143,80.033
2020-02-14,2020,2,14,Friday,06,2020-06,95.26,96.62,95.02,96.48,3045900,96.48,0.014084548832054677,85.66642857142857,80.4024
2020-02-18,2020,2,18,Tuesday,07,2020-07,96.85,100.02,96.28,99.88,7460100,99.88,0.03524039985680649,86.96785714285714,80.83319999999999
2020-02-19,2020,2,19,Wednesday,07,2020-07,101.16,101.35,99.64,100.49,6091300,100.49,0.006107335073346709,88.41285714285713,81.3042
2020-02-20,2020,2,20,Thursday,07,2020-07,100.1,100.42,98.23,99.5,6350400,99.5,-0.009851705491243368,89.73857142857142,81.73939999999999
2020-02-21,2020,2,21,Friday,07,2020-07,98.97,99.49,96.62,98.57,12101000,98.57,-0.009346736735434957,91.12285714285714,82.1934
2020-02-24,2020,2,24,Monday,08,2020-08,96.13,97.31,95.88,96.37,4700900,96.37,-0.022319133154645954,92.3307142857143,82.62039999999999
2020-02-25,2020,2,25,Tuesday,08,2020-08,96.56,97.0,94.45,94.58,5117500,94.58,-0.018574254067776574,93.26428571428572,83.0196
2020-02-26,2020,2,26,Wednesday,08,2020-08,94.68,95.66,93.44,93.65,4371300,93.65,-0.009832948690749799,94.11142857142859,83.39479999999999
2020-02-27,2020,2,27,Thursday,08,2020-08,92.83,93.32,91.16,91.24,5856400,91.24,-0.025734155075730625,94.71642857142857,83.7102
2020-02-28,2020,2,28,Friday,08,2020-08,89.44,90.5,87.48,90.16,6957600,90.16,-0.01183685036109594,95.05357142857143,84.00399999999999
2020-03-02,2020,3,2,Monday,09,2020-09,90.28,93.36,88.98,93.29,5160600,93.29,0.034716028463665394,95.67928571428571,84.36
2020-03-03,2020,3,3,Tuesday,09,2020-09,92.63,93.92,88.77,89.37,5702000,89.37,-0.04201948901785102,95.31357142857144,84.6212
2020-03-04,2020,3,4,Wednesday,09,2020-09,90.43,93.96,90.25,93.81,5222200,93.81,0.049681041463115916,95.18071428571429,84.95300000000002
2020-03-05,2020,3,5,Thursday,09,2020-09,91.61,93.16,89.19,89.86,4941300,89.86,-0.04210635381133043,94.80357142857143,85.20219999999999
2020-03-06,2020,3,6,Friday,09,2020-09,86.1,88.28,85.42,87.86,5978500,87.86,-0.022256843828349693,94.18785714285714,85.42020000000001
2020-03-09,2020,3,9,Monday,10,2020-10,83.27,84.89,79.58,79.75,7946600,79.75,-0.09230594757583066,92.75,85.46879999999999
2020-03-10,2020,3,10,Tuesday,10,2020-10,81.98,85.01,80.21,84.98,6713600,84.98,0.06557997939728644,91.64214285714286,85.6204
2020-03-11,2020,3,11,Wednesday,10,2020-10,82.86,87.83,82.85,86.45,8840300,86.45,0.017298111711461228,90.71000000000001,85.80460000000001
2020-03-12,2020,3,12,Thursday,10,2020-10,82.02,85.0,76.41,76.76,9075300,76.76,-0.11208785603327598,89.15214285714286,85.7782
2020-03-13,2020,3,13,Friday,10,2020-10,80.15,85.52,76.61,85.39,7401700,85.39,0.11242830918766522,88.36785714285713,85.91760000000001
2020-03-16,2020,3,16,Monday,11,2020-11,78.34,80.55,74.84,76.53,6787700,76.53,-0.10375923028084288,87.07857142857142,85.87640000000002
2020-03-17,2020,3,17,Tuesday,11,2020-11,77.6,80.4,75.45,78.35,7609100,78.35,0.02378151997719047,85.98571428571428,85.88
2020-03-18,2020,3,18,Wednesday,11,2020-11,74.6,76.1,63.5,74.32,11114200,74.32,-0.05143585013122853,84.77714285714285,85.79400000000001
2020-03-19,2020,3,19,Thursday,11,2020-11,74.77,81.99,73.61,79.45,8906200,79.45,0.06902579755762872,84.01214285714286,85.80460000000001
2020-03-20,2020,3,20,Friday,11,2020-11,80.0,82.0,73.16,74.55,6836600,74.55,-0.061673934357435956,82.67357142857144,85.70720000000001
2020-03-23,2020,3,23,Monday,12,2020-12,74.98,76.66,70.83,75.7,8328800,75.7,0.015425806162421951,81.69714285714285,85.625
2020-03-24,2020,3,24,Tuesday,12,2020-12,78.5,79.71,75.83,78.65,5929100,78.65,0.03896967895063064,80.61428571428573,85.618
2020-03-25,2020,3,25,Wednesday,12,2020-12,77.77,85.47,77.75,79.17,6252700,79.17,0.006611527437736964,79.85071428571428,85.6134
2020-03-26,2020,3,26,Thursday,12,2020-12,80.0,84.99,79.73,84.63,4821300,84.63,0.06896550727235407,79.62,85.71
2020-03-27,2020,3,27,Friday,12,2020-12,82.54,83.9,81.02,81.72,4309600,81.72,-0.034384924106768966,79.76071428571429,85.73900000000002
2020-03-30,2020,3,30,Monday,13,2020-13,82.29,83.86,81.24,83.12,5625200,83.12,0.017131687530178574,79.62785714285714,85.7726
2020-03-31,2020,3,31,Tuesday,13,2020-13,83.04,84.75,81.98,83.9,6920600,83.9,0.00938400810301876,79.44571428571429,85.80760000000001
2020-04-01,2020,4,1,Wednesday,13,2020-13,82.99,86.71,82.7,85.13,11018800,85.13,0.014660258702851925,80.04357142857143,85.86959999999999
2020-04-02,2020,4,2,Thursday,13,2020-13,85.05,88.52,84.02,84.41,22956100,84.41,-0.008457577992928789,79.97357142857143,85.90799999999999
2020-04-03,2020,4,3,Friday,13,2020-13,84.56,84.99,81.04,81.98,8378500,81.98,-0.028788060653367586,80.36285714285714,85.904
2020-04-06,2020,4,6,Monday,14,2020-14,84.49,86.49,82.99,86.09,5256300,86.09,0.050134091396196734,80.91571428571429,85.9942
2020-04-07,2020,4,7,Tuesday,14,2020-14,87.66,87.91,85.17,86.51,4410100,86.51,0.004878682962087488,81.78642857142857,86.11
2020-04-08,2020,4,8,Wednesday,14,2020-14,86.6,87.64,86.0,86.85,3831600,86.85,0.003930139053230253,82.31500000000001,86.2138
2020-04-09,2020,4,9,Thursday,14,2020-14,86.88,87.75,84.93,85.9,5770900,85.9,-0.010938364593354177,83.12571428571428,86.3266
2020-04-13,2020,4,13,Monday,15,2020-15,84.59,87.28,84.47,86.17,3955700,86.17,0.0031431506201435866,83.87357142857142,86.43119999999999
2020-04-14,2020,4,14,Tuesday,15,2020-15,87.19,89.94,86.4,89.62,4787100,89.62,0.04003718986824878,84.65714285714284,86.6398
2020-04-15,2020,4,15,Wednesday,15,2020-15,87.92,89.39,87.1,88.54,5804000,88.54,-0.012050901561659222,85.32642857142858,86.8214
2020-04-16,2020,4,16,Thursday,15,2020-15,89.11,90.58,88.07,90.27,4796400,90.27,0.019539142869329673,85.72928571428572,86.9966
2020-04-17,2020,4,17,Friday,15,2020-15,92.75,93.3,89.86,90.99,3847500,90.99,0.007976085604058047,86.39142857142858,87.1806
2020-04-20,2020,4,20,Monday,16,2020-16,89.58,91.73,89.05,89.94,3508700,89.94,-0.011539679602315611,86.87857142857142,87.32400000000001
2020-04-21,2020,4,21,Tuesday,16,2020-16,89.25,89.89,86.1,87.22,3946400,87.22,-0.03024239656292138,87.11571428571428,87.35959999999999
2020-04-22,2020,4,22,Wednesday,16,2020-16,89.88,90.65,88.28,90.16,4261100,90.16,0.03370789268813246,87.47500000000001,87.47219999999999
2020-04-23,2020,4,23,Thursday,16,2020-16,90.68,91.88,89.29,90.34,4537100,90.34,0.0019963694373372753,87.89857142857143,87.3892
2020-04-24,2020,4,24,Friday,16,2020-16,90.39,91.0,89.01,90.8,3564100,90.8,0.005091949662546558,88.52857142857142,87.29180000000001
2020-04-27,2020,4,27,Monday,17,2020-17,91.32,91.38,89.02,90.91,3726300,90.91,0.0012114604257100758,88.87285714285714,87.2072
2020-04-28,2020,4,28,Tuesday,17,2020-17,91.24,91.41,87.89,87.94,3356500,87.94,-0.03266968541484061,88.97500000000001,87.03640000000001
2020-04-29,2020,4,29,Wednesday,17,2020-17,89.04,90.03,87.97,89.31,3110700,89.31,0.01557874777295254,89.15071428571427,86.825
2020-04-30,2020,4,30,Thursday,17,2020-17,88.9,89.02,87.3,87.8,3938100,87.8,-0.016907340142353844,89.28642857142857,86.5712
2020-05-01,2020,5,1,Friday,17,2020-17,87.74,88.11,85.81,86.2,3162000,86.2,-0.01822330350686241,89.28857142857143,86.3052
2020-05-04,2020,5,4,Monday,18,2020-18,86.77,88.97,86.06,88.96,4212200,88.96,0.03201858740073593,89.24142857142859,86.113
2020-05-05,2020,5,5,Tuesday,18,2020-18,88.78,89.77,88.44,88.97,3020100,88.97,0.00011243408648153874,89.27214285714285,85.965
2020-05-06,2020,5,6,Wednesday,18,2020-18,89.22,89.73,86.41,86.59,3840900,86.59,-0.0267506446010779,89.00928571428571,85.8052
2020-05-07,2020,5,7,Thursday,18,2020-18,90.35,95.4,90.23,95.29,10442000,95.29,0.10047355289966342,89.31642857142856,85.83800000000001
2020-05-08,2020,5,8,Friday,18,2020-18,96.64,98.77,95.03,98.52,4851100,98.52,0.033896481231041165,89.92928571428571,85.98359999999998
2020-05-11,2020,5,11,Monday,19,2020-19,96.48,97.46,95.98,96.72,3732800,96.72,-0.018270356107345287,90.60785714285714,86.1148
2020-05-12,2020,5,12,Tuesday,19,2020-19,96.18,96.67,94.55,94.61,3773600,94.61,-0.021815556076522413,90.92571428571429,86.14119999999998
2020-05-13,2020,5,13,Wednesday,19,2020-19,94.39,94.53,91.5,92.78,3256900,92.78,-0.019342583439899697,91.10000000000001,86.2094
2020-05-14,2020,5,14,Thursday,19,2020-19,92.54,95.07,92.16,94.91,3990100,94.91,0.022957586881190872,91.39357142857143,86.2314
2020-05-15,2020,5,15,Friday,19,2020-19,95.02,97.67,93.73,97.32,6715500,97.32,0.02539243430328697,91.85142857142857,86.3806
2020-05-18,2020,5,18,Monday,20,2020-20,98.16,102.73,98.07,101.9,6383600,101.9,0.047061260228284496,92.84857142857142,86.66140000000001
2020-05-19,2020,5,19,Tuesday,20,2020-20,98.41,99.76,96.15,98.6,21394500,98.6,-0.03238472033702311,93.51214285714286,87.0384
2020-05-20,2020,5,20,Wednesday,20,2020-20,99.14,99.8,97.8,98.14,5978700,98.14,-0.004665305188553237,94.25071428571428,87.3016
2020-05-21,2020,5,21,Thursday,20,2020-20,98.75,98.75,93.0,94.39,5586900,94.39,-0.03821071961811673,94.83571428571429,87.46039999999999
2020-05-22,2020,5,22,Friday,20,2020-20,94.54,96.72,94.35,95.8,4849300,95.8,0.014938061989901996,95.32428571428571,87.84119999999999
2020-05-26,2020,5,26,Tuesday,21,2020-21,96.92,97.24,94.46,95.57,5007200,95.57,-0.0024008700376484393,95.79571428571428,88.04480000000001
2020-05-27,2020,5,27,Wednesday,21,2020-21,95.66,98.17,95.06,97.2,4540400,97.2,0.017055532684136177,96.55357142857143,88.45819999999999
2020-05-28,2020,5,28,Thursday,21,2020-21,97.52,99.83,97.15,99.22,5457700,99.22,0.02078193761195868,96.83428571428571,88.87559999999999
2020-05-29,2020,5,29,Friday,21,2020-21,99.27,100.4,97.32,100.04,9777300,100.04,0.008264459632491006,96.94285714285715,89.39
2020-06-01,2020,6,1,Monday,22,2020-22,99.96,101.0,99.32,99.7,2903300,99.7,-0.0033986801696678226,97.1557142857143,89.795
2020-06-02,2020,6,2,Tuesday,22,2020-22,98.66,100.5,98.51,100.41,4720200,100.41,0.00712143165095358,97.57000000000001,90.31219999999999
2020-06-03,2020,6,3,Wednesday,22,2020-22,100.91,102.35,100.44,101.21,3756300,101.21,0.00796728805085345,98.17214285714284,90.8224
2020-06-04,2020,6,4,Thursday,22,2020-22,101.54,101.69,99.79,100.17,2534100,100.17,-0.010275673598804547,98.54785714285715,91.25280000000001
2020-06-05,2020,6,5,Friday,22,2020-22,101.3,102.97,100.5,101.13,3957900,101.13,0.00958369873236431,98.82000000000001,91.69200000000001
2020-06-08,2020,6,8,Monday,23,2020-23,100.74,105.11,100.44,104.46,5043500,104.46,0.03292793356564783,99.00285714285714,92.0886
2020-06-09,2020,6,9,Tuesday,23,2020-23,102.18,103.54,101.77,103.19,5037000,103.19,-0.012157731707803432,99.33071428571428,92.51799999999999
2020-06-10,2020,6,10,Wednesday,23,2020-23,102.81,106.72,102.81,105.79,6273500,105.79,0.025196224562524128,99.87714285714286,92.97139999999999
2020-06-11,2020,6,11,Thursday,23,2020-23,104.51,105.31,100.74,100.89,7689300,100.89,-0.04631819154431738,100.34142857142857,93.31120000000001
2020-06-12,2020,6,12,Friday,23,2020-23,104.25,105.05,100.26,102.31,5289300,102.31,0.01407471679587502,100.80642857142857,93.6548
2020-06-15,2020,6,15,Monday,24,2020-24,101.32,105.19,100.73,104.68,3842000,104.68,0.023164918415961466,101.45714285714287,94.06020000000001
2020-06-16,2020,6,16,Tuesday,24,2020-24,104.0,104.0,100.11,102.89,5766100,102.89,-0.01709974121426172,101.86357142857142,94.47840000000001
2020-06-17,2020,6,17,Wednesday,24,2020-24,103.0,104.8,102.34,102.63,3757400,102.63,-0.002526991328339223,102.10714285714286,94.80919999999998
2020-06-18,2020,6,18,Thursday,24,2020-24,103.82,106.84,103.25,106.39,4698900,106.39,0.036636482869098375,102.56071428571428,95.2068
2020-06-19,2020,6,19,Friday,24,2020-24,107.34,109.0,106.39,106.9,9268300,106.9,0.0047937037236236435,103.075,95.60780000000001
2020-06-22,2020,6,22,Monday,25,2020-25,106.86,108.7,106.03,106.6,5090500,106.6,-0.002806389592849401,103.51714285714284,96.0218
2020-06-23,2020,6,23,Tuesday,25,2020-25,103.7,110.46,103.5,107.16,22929100,107.16,0.005253332045067838,103.94214285714285,96.4416
2020-06-24,2020,6,24,Wednesday,25,2020-25,105.46,109.14,104.57,108.43,66903100,108.43,0.011851405372016233,104.53214285714286,96.8178
2020-06-25,2020,6,25,Thursday,25,2020-25,109.78,111.58,108.51,110.19,55407300,110.19,0.016231689857760356,105.17928571428571,97.2508
2020-06-26,2020,6,26,Friday,25,2020-25,109.15,109.85,104.73,105.2,25367800,105.2,-0.04528546494785235,105.23214285714286,97.5494
2020-06-29,2020,6,29,Monday,26,2020-26,105.79,106.26,103.95,105.96,9096800,105.96,0.007224355116705716,105.42999999999999,97.84880000000001
2020-06-30,2020,6,30,Tuesday,26,2020-26,105.9,106.2,104.0,104.15,10833800,104.15,-0.017081894811558085,105.31285714285715,98.133
2020-07-01,2020,7,1,Wednesday,26,2020-26,105.68,106.25,103.85,106.13,9599900,106.13,0.019011000465968042,105.68714285714285,98.5112
2020-07-02,2020,7,2,Thursday,26,2020-26,106.95,107.34,105.35,106.01,6411900,106.01,-0.0011306427993300616,105.95142857142856,98.82820000000001
2020-07-06,2020,7,6,Monday,27,2020-27,106.6,107.68,106.2,106.78,5256500,106.78,0.007263433898217597,106.10142857142857,99.15700000000001
2020-07-07,2020,7,7,Tuesday,27,2020-27,106.44,107.59,105.55,105.8,5572500,105.8,-0.009177708735178092,106.30928571428572,99.45700000000001
2020-07-08,2020,7,8,Wednesday,27,2020-27,106.25,106.63,105.37,106.61,4300400,106.61,0.0076559313348743,106.59357142857142,99.771
2020-07-09,2020,7,9,Thursday,27,2020-27,106.66,106.72,105.05,106.17,3956600,106.17,-0.0041272154477740575,106.57785714285716,100.1356
2020-07-10,2020,7,10,Friday,27,2020-27,105.82,107.19,105.29,107.05,4557900,107.05,0.008288639898176964,106.58857142857143,100.49040000000001
2020-07-13,2020,7,13,Monday,28,2020-28,106.89,107.55,104.23,104.52,5752500,104.52,-0.023633875166432006,106.43999999999998,100.8248
2020-07-14,2020,7,14,Tuesday,28,2020-28,103.57,106.54,103.57,105.39,7881900,105.39,0.008323792331845103,106.31357142857144,101.2086
2020-07-15,2020,7,15,Wednesday,28,2020-28,105.51,106.08,104.53,104.92,4476300,104.92,-0.0044596377590385705,106.06285714285714,101.52780000000001
2020-07-16,2020,7,16,Thursday,28,2020-28,104.5,104.86,103.43,104.49,5751200,104.49,-0.004098363635914093,105.65571428571427,101.8382
2020-07-17,2020,7,17,Friday,28,2020-28,104.87,105.73,104.09,105.35,4009300,105.35,0.008230458684407305,105.66642857142858,102.21340000000001
2020-07-20,2020,7,20,Monday,29,2020-29,105.4,106.28,105.03,106.14,3632400,106.14,0.007498822277832273,105.67928571428571,102.43039999999999
2020-07-21,2020,7,21,Tuesday,29,2020-29,106.35,106.48,105.25,105.58,3602400,105.58,-0.00527602752792522,105.78142857142858,102.5716
2020-07-22,2020,7,22,Wednesday,29,2020-29,105.66,106.34,104.74,104.93,4655300,104.93,-0.006156483373802368,105.69571428571429,102.7358
2020-07-23,2020,7,23,Thursday,29,2020-29,105.21,105.28,104.36,104.51,6640800,104.51,-0.004002650983739642,105.58857142857143,102.9338
2020-07-24,2020,7,24,Friday,29,2020-29,104.52,105.23,104.23,104.93,4990000,104.93,0.004018736583679683,105.45642857142856,103.1768
2020-07-27,2020,7,27,Monday,30,2020-30,104.53,106.27,104.35,105.62,7958900,105.62,0.00657583569426734,105.44357142857143,103.391
2020-07-28,2020,7,28,Tuesday,30,2020-30,105.0,105.5,104.0,104.52,3670000,104.52,-0.010414751703376801,105.29428571428572,103.535
2020-07-29,2020,7,29,Wednesday,30,2020-30,105.22,106.37,104.54,105.78,3606200,105.78,0.012055129895701677,105.26642857142858,103.61259999999999
2020-07-30,2020,7,30,Thursday,30,2020-30,104.72,105.95,104.59,105.48,2689400,105.48,-0.0028360316300362065,105.15428571428572,103.7502
2020-07-31,2020,7,31,Friday,30,2020-30,105.63,107.42,105.05,107.38,4119200,107.38,0.018012835002052308,105.35857142857142,103.935
2020-08-03,2020,8,3,Monday,31,2020-31,107.98,108.74,106.82,106.88,4548000,106.88,-0.004656360707665064,105.465,104.18480000000001
2020-08-04,2020,8,4,Tuesday,31,2020-31,106.63,108.42,106.38,108.39,2991200,108.39,0.01412801436222133,105.71285714285715,104.4366
2020-08-05,2020,8,5,Wednesday,31,2020-31,108.74,109.16,107.26,107.9,3112500,107.9,-0.004520692559541906,105.95642857142857,104.6832
2020-08-06,2020,8,6,Thursday,31,2020-31,107.32,108.3,107.18,108.1,4016600,108.1,0.0018535398092114352,106.15285714285713,104.90119999999999
2020-08-07,2020,8,7,Friday,31,2020-31,113.24,118.0,113.09,115.09,13771200,115.09,0.06466233082734885,106.79214285714286,105.21860000000001
2020-08-10,2020,8,10,Monday,32,2020-32,115.06,116.65,113.6,116.07,4812500,116.07,0.00851510459741811,107.54142857142857,105.53919999999998
2020-08-11,2020,8,11,Tuesday,32,2020-32,116.08,116.2,113.28,113.59,4763100,113.59,-0.02136644579524527,108.16,105.817
2020-08-12,2020,8,12,Wednesday,32,2020-32,114.27,116.24,114.07,115.25,3512200,115.25,0.014613995207566122,108.92714285714285,106.1138
2020-08-13,2020,8,13,Thursday,32,2020-32,115.15,117.15,114.89,115.37,3030500,115.37,0.001041238582056625,109.67285714285715,106.39699999999999
2020-08-14,2020,8,14,Friday,32,2020-32,115.7,116.09,114.33,115.49,2027600,115.49,0.0010400894021913576,110.37785714285714,106.7034
2020-08-17,2020,8,17,Monday,33,2020-33,115.98,117.32,115.82,116.87,3308700,116.87,0.011949129001113556,111.25999999999999,107.0182
2020-08-18,2020,8,18,Tuesday,33,2020-33,117.68,117.73,115.86,116.02,2363300,116.02,-0.007273090472657562,111.99142857142856,107.24939999999998
2020-08-19,2020,8,19,Wednesday,33,2020-33,116.69,116.93,114.92,115.14,2700400,115.14,-0.00758487570142985,112.68142857142857,107.4884
2020-08-20,2020,8,20,Thursday,33,2020-33,114.56,115.86,114.51,115.4,2268800,115.4,0.00225813911419781,113.25428571428571,107.6806
2020-08-21,2020,8,21,Friday,33,2020-33,114.34,115.25,113.38,115.01,2841000,115.01,-0.0033795440597197413,113.83500000000001,107.963
2020-08-24,2020,8,24,Monday,34,2020-34,115.03,116.09,114.76,115.26,2713500,115.26,0.0021737239836225886,114.3257142857143,108.22200000000001
2020-08-25,2020,8,25,Tuesday,34,2020-34,115.56,115.56,114.6,115.41,2322300,115.41,0.0013014187324205118,114.86214285714286,108.4366
2020-08-26,2020,8,26,Wednesday,34,2020-34,115.11,116.24,114.74,116.19,2953400,116.19,0.0067585023355558604,115.44000000000001,108.70259999999999
2020-08-27,2020,8,27,Thursday,34,2020-34,116.62,116.62,115.0,115.24,2464800,115.24,-0.008176302243523947,115.45071428571428,108.95480000000002
2020-08-28,2020,8,28,Friday,34,2020-34,115.25,116.35,114.88,116.26,2797900,116.26,0.008851130608894309,115.46428571428571,109.15220000000001
2020-08-31,2020,8,31,Monday,35,2020-35,115.49,117.11,115.41,116.68,3926100,116.68,0.0036125766491315048,115.68500000000002,109.34779999999999
2020-09-01,2020,9,1,Tuesday,35,2020-35,116.63,117.33,115.95,116.9,2938100,116.9,0.0018855092571796739,115.80285714285715,109.55380000000001
2020-09-02,2020,9,2,Wednesday,35,2020-35,117.83,119.2,117.14,118.88,3600400,118.88,0.016937516695418875,116.05357142857143,109.7882
2020-09-03,2020,9,3,Thursday,35,2020-35,118.7,119.15,113.93,114.84,4411900,114.84,-0.03398385774618773,116.00714285714285,109.9164
2020-09-04,2020,9,4,Friday,35,2020-35,115.49,116.0,112.21,114.29,4691000,114.29,-0.0047892323223787114,115.82285714285715,109.9984
2020-09-08,2020,9,8,Tuesday,36,2020-36,112.63,113.85,111.08,111.57,5686500,111.57,-0.023799118023574928,115.50500000000001,110.1258
2020-09-09,2020,9,9,Wednesday,36,2020-36,111.64,114.56,111.64,113.2,4024200,113.2,0.0146096375179392,115.36642857142859,110.2706
2020-09-10,2020,9,10,Thursday,36,2020-36,113.11,114.95,111.26,111.72,3862000,111.72,-0.013074167556875071,115.10357142857141,110.42200000000001
2020-09-11,2020,9,11,Friday,36,2020-36,112.28,113.42,110.45,111.58,3098100,111.58,-0.0012531273551623645,114.85857142857142,110.531
2020-09-14,2020,9,14,Monday,37,2020-37,112.95,113.49,111.64,112.27,3939000,112.27,0.006183857328273312,114.645,110.65619999999998
2020-09-15,2020,9,15,Tuesday,37,2020-37,113.12,116.15,112.48,115.93,4821500,115.93,0.03260001577933069,114.68214285714286,110.8392
2020-09-16,2020,9,16,Wednesday,37,2020-37,116.41,117.42,113.49,113.76,5758900,113.76,-0.018718176168661893,114.50857142857144,110.9984
2020-09-17,2020,9,17,Thursday,37,2020-37,110.94,112.79,110.11,111.91,5859000,111.91,-0.016262292891887187,114.27071428571428,111.1044
2020-09-18,2020,9,18,Friday,37,2020-37,112.21,112.65,107.79,110.72,8822900,110.72,-0.01063356628062695,113.875,111.1954
2020-09-21,2020,9,21,Monday,38,2020-38,109.92,110.67,108.9,110.57,4562600,110.57,-0.0013547825526112334,113.43857142857142,111.2658
2020-09-22,2020,9,22,Tuesday,38,2020-38,111.64,112.61,110.64,112.39,4332100,112.39,0.01646015826939906,113.11642857142859,111.4232
2020-09-23,2020,9,23,Wednesday,38,2020-38,112.8,112.83,108.66,109.0,3542000,109.0,-0.030162820607334884,112.41071428571429,111.49539999999999
2020-09-24,2020,9,24,Thursday,38,2020-38,108.21,112.15,108.15,110.55,4184700,110.55,0.014220211484016643,112.10428571428572,111.60799999999999
2020-09-25,2020,9,25,Friday,38,2020-38,110.25,112.56,109.71,112.02,5134700,112.02,0.013297092272538169,111.94214285714285,111.7586
2020-09-28,2020,9,28,Monday,39,2020-39,112.87,114.48,112.49,114.24,5850900,114.24,0.019817901153637685,112.13285714285713,111.93639999999999
2020-09-29,2020,9,29,Tuesday,39,2020-39,114.35,114.84,113.29,113.52,3221100,113.52,-0.006302531811684053,112.15571428571427,112.08400000000002
2020-09-30,2020,9,30,Wednesday,39,2020-39,113.36,115.09,112.01,114.36,5174400,114.36,0.007399612333731209,112.34428571428573,112.2596
2020-10-01,2020,10,1,Thursday,39,2020-39,115.0,116.43,113.89,115.73,4306500,115.73,0.011979737139473423,112.64071428571427,112.4756
2020-10-02,2020,10,2,Friday,39,2020-39,114.41,115.7,113.0,113.41,4014900,113.41,-0.020046657111629895,112.72214285714286,112.65360000000001
2020-10-05,2020,10,5,Monday,40,2020-40,113.46,114.99,113.42,114.8,2657000,114.8,0.012256409000653612,112.64142857142856,112.85099999999998
2020-10-06,2020,10,6,Tuesday,40,2020-40,113.61,114.47,111.8,112.45,3335500,112.45,-0.02047043589760289,112.54785714285713,112.9876
2020-10-07,2020,10,7,Wednesday,40,2020-40,113.02,114.52,112.62,114.22,3367400,114.22,0.01574036745661833,112.71285714285715,113.1816
2020-10-08,2020,10,8,Thursday,40,2020-40,114.89,115.6,114.28,115.49,2254800,115.49,0.011118863854785221,113.05357142857143,113.3758
2020-10-09,2020,10,9,Friday,40,2020-40,115.58,117.52,115.52,117.23,3340100,117.23,0.015066287343918239,113.52928571428572,113.6108
2020-10-12,2020,10,12,Monday,41,2020-41,118.06,121.36,117.4,120.07,6498700,120.07,0.024225848814860118,114.07785714285714,113.8646
2020-10-13,2020,10,13,Tuesday,41,2020-41,120.8,123.42,120.07,121.57,5326500,121.57,0.012492712616077872,114.97571428571428,114.1584
2020-10-14,2020,10,14,Wednesday,41,2020-41,122.05,122.24,116.45,116.67,6618700,116.67,-0.0403060091978229,115.41285714285713,114.32400000000001
2020-10-15,2020,10,15,Thursday,41,2020-41,115.81,116.95,114.07,115.3,3287400,115.3,-0.011742479975046072,115.64714285714285,114.472
2020-10-16,2020,10,16,Friday,41,2020-41,115.81,116.78,114.85,114.96,3761400,114.96,-0.002948863471690766,115.69857142857143,114.6092
2020-10-19,2020,10,19,Monday,42,2020-42,115.47,115.55,112.01,112.75,3037500,112.75,-0.019224070129373882,115.64357142857143,114.5624
2020-10-20,2020,10,20,Tuesday,42,2020-42,113.9,114.21,112.7,113.07,2745000,113.07,0.002838134765625,115.55142857142856,114.50240000000002
2020-10-21,2020,10,21,Wednesday,42,2020-42,112.67,113.79,112.21,112.42,3029700,112.42,-0.005748664788478464,115.31499999999998,114.47900000000001
2020-10-22,2020,10,22,Thursday,42,2020-42,112.77,113.76,110.88,111.64,3604500,111.64,-0.006938256466831549,115.18857142857144,114.4068
2020-10-23,2020,10,23,Friday,42,2020-42,112.5,112.62,110.9,112.38,2269300,112.38,0.0066284294859835224,115.01571428571428,114.34700000000001
